id,name,gender,birth,nationality
7945,"Kerrich, Thomas",Male,1748,
1401,"Kerr-Lawson, James",Male,1865,United Kingdom
1402,"Kessell, Mary",Female,1914,United Kingdom
1403,"Kestelman, Morris",Male,1905,United Kingdom
308,"Kettle, Tilly",Male,1734,United States
1404,"Key, Joan",Female,1948,United Kingdom
2406,"Khakhar, Bhupen",Male,1934,India
14889,"Kher, Bharti",Female,1969,United Kingdom
6589,"Kiaer, Ian",Male,1971,United Kingdom
5676,"Kibardin, Georgii",,1903,
1405,"Kidner, Michael",Male,1917,United Kingdom
1406,"Kiefer, Anselm",Male,1945,Germany
3068,"Kienholz, Edward",Male,1927,United States
1407,"Kiff, Ken",Male,1935,United Kingdom
2788,"Kilpper, Thomas",Male,1956,Germany
1408,"Kindersley, David",Male,1915,
1409,"King, Cecil",Male,1921,Ireland
1410,"King, Jeremy",Male,1933,United Kingdom
309,"King, John Henry Yeend",Male,1855,United Kingdom
1411,"King, Phillip",Male,1934, Tunis
1412,"King, Ronald",Male,1932,United Kingdom
2763,"King, Scott",Male,1969,United Kingdom
1413,"Kinley, Peter",Male,1926,Austria
2435,"Kinnard, W.",Male,1807,
6711,"Kippenberger, Martin",Male,1953,Germany
1414,"Kirchner, Ernst Ludwig",Male,1880,Germany
1415,"Kirk, Eve",Female,1900,United Kingdom
2238,"Kirkeby, Per",Male,1938, Danmark
16033,"Kitadai, Shozo",Male,1921,
1416,"Kitaj, R.B.",Male,1932,United States
1417,"Klee, Paul",Male,1879,Switzerland
2210,"Klein, Astrid",Female,1951,Germany
2764,"Klein, Jochen",Male,1967,
1418,"Klein, Yves",Male,1928,France
1419,"Kline, Franz",Male,1910,United States
1420,"Klinghoffer, Clara",Female,1900,Austria
689,"Klossowski de Rola, Balthus",Male,1908,France
5677,"Klucis, Gustav",Male,1895,
1422,"Kneale, Bryan",Male,1930,United Kingdom
310,"Kneller, Sir Godfrey",Male,1646,Germany
311,"Knight, Charles Parsons",Male,1829,
1424,"Knight, Dame Laura",Female,1877,United Kingdom
1423,"Knight, Harold",Male,1874,United Kingdom
313,"Knight, John Baverstock",Male,1785,United Kingdom
314,"Knight, John Prescott",Male,1803,United Kingdom
312,"Knight, John William Buxton",Male,1842,United Kingdom
315,"Knight, Joseph",Male,1837,
1425,"Knights, Winifred",Female,1899,United Kingdom
1426,"Knowles, Justin",Male,1935,United Kingdom
1427,"Koch, Eleanor",Female,1926,
17121,"Kochergin, Nikolai",,1897,
1428,"Koenig, Ghisha",Female,1921,United Kingdom
5645,"Kogout, Nikolai",,1891,
10838,"Koh, Terence",Male,1977,China
1429,"Kohn, Misch",Female,1916,United States
1430,"Kokoschka, Oskar",Male,1886,Austria
2209,"Kolár, Jirí",Male,1914,The Czech Republic
12618,"Kolárová, Bela",Female,1923,The Czech Republic
1431,"Kolíbal, Stanislav",Male,1925,The Czech Republic
10345,"Koller, Július",Male,1939, Slovenská Republika
15101,"Komatsu, André",Male,1978, Brasil
14424,"Komura, Kiyohiko",,1899,
1432,"Konzal, Joseph",Male,1905,United States
10562,"Koo, Jeong-A",Female,1967,South Korea
1433,"Kooning, Willem de",Male,1904, Nederland
2368,"Koons, Jeff",Male,1955,United States
1434,"Koppel, Heinz",Male,1919,Germany
10328,"Kopystiansky, Igor",Male,1954,Ukraine
10329,"Kopystiansky, Svetlana",Female,1950,Ukraine
1435,"Korner, John",Male,1913,The Czech Republic
11583,"Koshimizu, Susumu",Male,1944,Japan
1436,"Kossoff, Leon",Male,1926,United Kingdom
1437,"Kosuth, Joseph",Male,1945,United States
1438,"Kounellis, Jannis",Male,1936,Greece
10668,"Kovanda, Jiri",Male,1953,The Czech Republic
17127,"Kozlinsky, Vladimir",,1891,
1439,"Kramer, Harry",Male,1925,Germany
1440,"Kramer, Jacob",Male,1892,Ukraine
10009,"Krasinski, Edward",Male,1925,Ukraine
1441,"Krasner, Lee",Female,1908,United States
1442,"Krsinic, Frano",Male,1897,Croatia
1443,"Kruger, Barbara",Female,1945,United States
1444,"Krzywoblocki, Wojciech",Male,1938,Ukraine
1445,"Kudryashov, Oleg",Male,1932,Russia
7334,"Kuitca, Guillermo",Male,1961, Argentina
1446,"Kulmer, Ferdinand",Male,1925,France
1447,"Kunkel, Don",Male,1933,
1448,"Kunst, Mauro",Male,1930, Brasil
2784,"Kuper, Roi",Male,1956,Israel
1449,"Kupka, Frantisek",Male,1871,The Czech Republic
10169,"Kuri, Gabriel",Male,1970, México
8094,"Kusama, Yayoi",Female,1929,Japan
1450,"Kushner, Robert",Male,1949,United States
10957,KwieKulik,,1945,
1453,"La Dell, Edwin",Male,1914,United Kingdom
6359,"La Noue, Terence",Male,1941,United States
331,"La Thangue, Henry Herbert",Male,1859,United Kingdom
1451,"Laabs, Hans",Male,1915,Poland
2622,"Labruzzi, Carlo",Male,1748,Italy
1452,"Lacey, Bruce",Male,1927,United Kingdom
13736,"Lacy, Suzanne",,1945,
316,"Ladbrooke, Robert",Male,1770,United Kingdom
317,"Laidlay, William James",Male,1846,
1454,"Laing, Gerald",Male,1936,United Kingdom
2511,"Laing, J.S.",Male,1847,
2633,Lairesse,,,
2639,"Lalic, Maria",Female,1952,United Kingdom
1455,"Lam, Wifredo",Male,1902, Cuba
1456,"Lamb, Henry",Male,1883, Australia
1457,"Lamb, Lynton",Male,1907,India
2512,Lambert,Male,,
318,"Lambert, George",Male,1700,United Kingdom
319,"Lambert, James",Male,1725,United Kingdom
1458,"Lambert, Maurice",Male,1901,France
4733,"Lambie, Jim",Male,1964,United Kingdom
1459,"Lambourn, George",Male,1900,United Kingdom
8787,"Lamelas, David",Male,1946, Argentina
1460,"Lancaster, Mark",Male,1938,United Kingdom
1461,"Lancaster, Osbert",Male,1908,United Kingdom
320,"Lancaster, Rev. Richard Hume",Male,1773,
321,"Lance, George",Male,1802,
1462,"Lanceley, Colin",Male,1938, New Zealand
1463,"Lander, Reginald",Male,1913,
2665,"Landers, Sean",Male,1962,United States
1464,"Landsaat, Hans",Male,1935, Nederland
322,"Landseer, Charles",Male,1799,
323,"Landseer, Sir Edwin Henry",Male,1802,United Kingdom
2409,"Landy, Michael",Male,1963,United Kingdom
2660,"Lane, Abigail",Female,1967,United Kingdom
324,"Lane, Samuel",Male,1780,United Kingdom
325,"Lane, Theodore",Male,1800,
1465,"Lang, Daniel",Male,1935,United States
9075,"Lange, Dorothea",Female,1895,United States
2599,"Langlands and Bell, Ben and Nikki",,1955,
1466,"Langlois, Denis",Male,1945,
326,"Lanteri, Edouard",Male,1848,France
1467,"Lanyon, Peter",Male,1918,United Kingdom
327,"Laporte, George Henry",Male,1799,Germany
328,"Laporte, John",Male,1761,
3087,"Large, Valerie",Female,,
1468,"Larionov, Michel",Male,1881, Moldova
329,"Laroon, Marcellus, the Younger",Male,1679,United Kingdom
11403,"Lartigue, Jacques-Henri",Male,1894,France
1469,"László, Philip Alexius de",Male,1869, Magyarország
330,"Latham, James",Male,1696,Ireland
1470,"Latham, John",Male,1921,Zimbabwe
1471,"Lattanzi, Luciano",Male,1925,Italy
2436,"Laurence, Samuel",Male,1812,
1472,"Laurencin, Marie",Female,1885,France
1473,"Laurens, Henri",Male,1885,France
1474,"Laurie, Robin",,,
1475,"Lausen, Jens",Male,1937,Germany
332,"Lavery, Sir John",Male,1856,United Kingdom
2623,"Law, Alfred",Male,1800,
1476,"Law, Bob",Male,1934,United Kingdom
333,"Lawes-Wittewronge, Sir Charles, Bt",Male,1843,
8140,"Lawler, Louise",Female,1947,United States
1477,"Lawrence, Eileen",Female,1946,United Kingdom
334,"Lawrence, Sir Thomas",Male,1769,United Kingdom
335,"Lawson, Cecil",Male,1849,United Kingdom
16123,"Lawson, Thomas",Male,1951,United Kingdom
1479,"Le Bas, Edward",Male,1904,United Kingdom
1480,"Le Brocquy, Louis",Male,1916,Ireland
1481,"Le Brun, Christopher, PRA",Male,1951,United Kingdom
338,"Le Capelain, Jean",Male,1814,United Kingdom
1483,Le Corbusier,Male,1887,Switzerland
17924,"Le Marchand, David",,1674,
1494,"Le Parc, Julio",Male,1928, Argentina
345,"Le Piper, Francis",Male,1640,
1495,"Le Sidaner, Henri",Male,1862, Mauritius
17197,"Le Sueur, Hubert",,1590,
1503,"Le Witt, Jan",Male,1907,Poland
1478,"Leach, Bernard",Male,1887,China
7651,"Leach, David",Male,1911,Japan
8805,"Leach, Janet",Female,1918,United States
336,"Leader, Benjamin Williams",Male,1831,United Kingdom
2642,"Leaman, Jonathan",Male,1954,United Kingdom
10681,"Leapman, Edwina",Female,1934,United Kingdom
337,"Lear, Edward",Male,1812,United Kingdom
5813,"Lebedev, Alexander",,,
1482,"Leck, Bart van der",Male,1876, Nederland
6877,"Leckey, Mark",Male,1964,United Kingdom
1484,"Ledger, Janet",Female,1931,United Kingdom
1485,"Ledward, Gilbert",Male,1888,United Kingdom
2246,"Lee, Catherine",Female,1950,United States
339,"Lee, Frederick Richard",Male,1799,
16778,"Lee, Seung-Taek",Male,1932, Choson Minjujuui In'min Konghwaguk
1486,"Lee, Sydney",Male,1866,United Kingdom
340,"Lee, Thomas Stirling",Male,1857,United Kingdom
8894,"Lee, Tim",Male,1975,
2640,"Lee, Ufan",Male,1936,South Korea
2437,"Leech, John",Male,1817,United Kingdom
1487,"Lees, Derwent",Male,1885, Australia
1488,"Léger, Fernand",Male,1881,France
1489,"Legnaghi, Igino",Male,1936,Italy
341,"Legros, Alphonse",Male,1837,France
1490,"Lehmbruck, Wilhelm",Male,1881,Germany
1491,"Leigh, Maude Boughton",Female,1881,
342,"Leighton, Lord Frederic",Male,1830,United Kingdom
1492,"Leirner, Felicia",Female,1904,Poland
13769,"Leirner, Jac",Female,1961, Brasil
12638,"Leirner, Nelson",Male,1932, Brasil
343,"Lely, Sir Peter",Male,1618,Germany
344,"Lemon, Arthur",Male,1850,United Kingdom
1493,"Lenk, Kaspar-Thomas",Male,1933,Germany
2513,"Lennox, Lord William Pitt",Male,1799,United Kingdom
4828,"Leonard, Zoe",Female,1961,United States
3192,Leonilson (José Leonilson Bezerra Dias),Male,1957, Brasil
1496,"Leslie, Alexander J.",Male,1873,United Kingdom
346,"Leslie, Charles Robert",Male,1794,United Kingdom
347,"Leslie, George Dunlop",Male,1835,United Kingdom
1497,"Lessore, Helen",Female,1907,United Kingdom
1498,John,Male,1939,United Kingdom
348,"Lethaby, William Richard",Male,1857,United Kingdom
2278,"Lethbridge, Julian",Male,1947, Sri Lanka
2297,"Lett-Haines, Arthur",Male,1894,
12048,"Leung, Yau",Male,1941,China
1499,"Leverett, David",Male,1938,United Kingdom
2753,"Levine, Sherrie",Female,1947,United States
1943,"Levy, Simon",Male,1886,France
1500,"Lewis, A. Neville",Male,1895, South Africa
349,"Lewis, George Robert",Male,1782,United Kingdom
350,"Lewis, John Frederick",Male,1805,United Kingdom
1501,"Lewis, Morland",Male,1903,United Kingdom
1502,"Lewis, Wyndham",Male,1882, Canada
1504,"LeWitt, Sol",Male,1928,United States
1506,"Lhote, André",Male,1885,France
7467,"Li, Yuan-chia",Male,1929,China
13716,"Libera, Zbigniew",Male,1959,Poland
1507,"Liberman, Alexander",Male,1912,Ukraine
1508,"Lichtenstein, Roy",Male,1923,United States
2237,"Lieber, Tom",Male,1949,United States
1509,"Liebermann, Max",Male,1847,Germany
1510,"Lightfoot, Maxwell Gordon",Male,1886,United Kingdom
10429,"Ligon, Glenn",Male,1960,United States
1511,"Lijn, Liliane",Female,1939,United States
1512,"Lim, Kim",Female,1936,China
1513,"Lin, Richard",Male,1933,China
10844,Linder,Female,1954,United Kingdom
1514,"Lindner, Richard",Male,1901,Germany
1515,"Lindström, Bengt",Male,1925,Sweeden
1516,"Ling, Rita M.",Female,1922,United Kingdom
13288,"Ling, Simon",Male,1968,United Kingdom
15409,"Linke, Simon",Male,1958, Australia
351,"Linnell, John",Male,1792,United Kingdom
2268,"Linnell, William",Male,1826,
352,"Linton, William",Male,1791,United Kingdom
1517,"Lion, Flora",Female,1878,United Kingdom
1518,"Lipchitz, Jacques",Male,1891,Lativa
1519,"Lissitzky, El",Male,1890,Russia
1520,"Livens, Horace Mann",Male,1862,United Kingdom
2438,"Liverseege, Henry",Male,1803,
353,"Llewellyn, Sir William",Male,1858,United Kingdom
2765,"Lloyd, Hilary",Female,1964,United Kingdom
1521,"Lloyd, James",Male,1905,United Kingdom
3080,"Lochore, Brad",Male,1960, New Zealand
11946,"Locke, Hew",Male,1959,United Kingdom
2514,"Locke, William, of Norbury, Junior",Male,1767,
2439,"Locker, Edward Hawke",Male,1777,
6007,"Lockhart, Sharon",Female,1964,United States
1522,"Logan, Peter",Male,1943,United Kingdom
354,"Logsdail, William",Male,1859,United Kingdom
1523,"Lohse, Richard Paul",Male,1902,Switzerland
1524,"Loker, John",Male,1938,United Kingdom
1138,London Gallery,,1948,
2570,"Long, Amelia",Female,1772,United Kingdom
2571,"Long, Charles",Male,1760,
1525,"Long, Richard",Male,1945,United Kingdom
505,"Longhi, Pietro",Male,1702,Italy
1526,"Longo, Robert",Male,1953,United States
7268,"Lord, Andrew",Male,1950,United Kingdom
355,"Lorimer, John Henry",Male,1856,United Kingdom
9596,Los Carpinteros,Male,1971, Cuba
2554,"Loudoun, Edith Maud Rawdon-Hasting, Countess of",Female,1833,
1527,"Louis, Morris",Male,1912,United States
1528,"Louw, Roelof",Male,1936, South Africa
1529,"Low, Sir David",Male,1891, New Zealand
1530,"Lowe, Peter",Male,1938,United Kingdom
1531,"Lowinsky, Thomas",Male,1892,United Kingdom
1532,"Lowndes, Alan",Male,1921,United Kingdom
1533,"Lowry, L.S.",Male,1887,United Kingdom
11405,"Lozano-Hemmer, Rafael",Male,1967, México
1534,"Lozoff, Abrasha",Male,1887,
2708,"Lucas, David",Male,1802,
356,"Lucas, John Seymour",Male,1849,
2643,"Lucas, Sarah",Female,1962,United Kingdom
2341,Lucio,Male,1929,Spain
1535,Lucy and Eegyudluk,,1918,
1536,"Lundquist, Evert",Male,1904,Sweeden
8594,"Lüpertz, Markus",Male,1941,The Czech Republic
16926,"Lye, Len",,,
9403,"M/M (Paris, France)",,1992,
357,"Macallum, Hamilton",Male,1841,United Kingdom
2440,"Macartney, Carlile Henry Hayes",Male,1842,
358,"Macbeth, Robert Walker",Male,1848,United Kingdom
1537,"MacBryde, Robert",Male,1913,United Kingdom
359,"Maccallum, Andrew",Male,1821,
1538,"Maccari, Mino",Male,1898,Italy
6024,"Macchi, Jorge",Male,1963, Argentina
360,"Maccoll, Dugald Sutherland",Male,1859,United Kingdom
1539,"Macdonald, Frances",Female,1914,United Kingdom
361,"Macdonald, Georgina",Female,1840,
362,"Macgregor, William York",Male,1855,United Kingdom
1540,"Mach, David",Male,1956,United Kingdom
1541,"Machin, Arnold",Male,1911,United Kingdom
7507,"Maciá, Oswaldo",Male,1960, Colombia
1263,"Mack, Heinz",Male,1931,Germany
1542,"Mackay, Alex",,,
1543,"Mackennal, Sir Bertram",Male,1863, Australia
1544,"Mackenzie, Alexander",Male,1923,United Kingdom
1545,"Mackenzie, Alix",Female,1922,
363,"Mackenzie, Frederick",Male,1787,
1546,"Mackenzie, Warren",Male,1924,United States
9555,"Mackie, Christina",Female,1956, Canada
1547,"Mackinnon, Sine",Male,1901,United Kingdom
1548,"Mackintosh, Charles Rennie",Male,1868,United Kingdom
1549,"Maclaren, Donald",Male,1886,United Kingdom
365,"Maclise, Daniel",Male,1806,Ireland
1550,"Mactaggart, Sir William",Male,1903,United Kingdom
367,"MacWhirter, John",Male,1839,United Kingdom
14729,"Madani, Tala",Female,1981, Îran
1551,"Maddox, Conroy",Male,1912,United Kingdom
1552,"Maddox, Ronald",Male,1930,
1553,"Magritte, René",Male,1898,Belgium
1554,"Mahoney, Charles",Male,1903,United Kingdom
1555,"Maillol, Aristide",Male,1861,France
1557,"Maitec, Ovidiu",Male,1925,Romania
1558,"Maitin, Sam",Male,1928,United States
1559,"Maitland, Paul",Male,1863,United Kingdom
6307,"Majerus, Michel",Male,1967, Luxembourg
15619,"Makarius, Sameer",Male,1924, Misr
1560,"Makowski, Kazimierz",Male,1951,
2372,"Malchair, John Baptist",Male,1729,Germany
1561,"Malevich, Kazimir",Male,1879,Ukraine
2377,"Malinowski, Antoni",Male,1955,Poland
13714,"Maljkovic, David",Male,1973,Croatia
1562,"Malthouse, Eric",Male,1914,United Kingdom
1563,Man Ray,Male,1890,United States
2233,"Manby, Thomas",Male,1660,
1564,"Mancini, Antonio",Male,1852,Italy
10069,"Mandel, Mike",Male,1950,United States
1565,Mane-Katz,Male,1894,Ukraine
1566,"Manessier, Alfred",Male,1911,France
1567,"Manet, Edouard",Male,1832,France
7741,Mangelos,Male,1921, Jugoslavija
1568,"Mangold, Robert",Male,1937,United States
6614,"Mangolte, Babette",Female,1941,France
1569,"Mann, Harrington",Male,1864,United Kingdom
1570,"Manson, James Bolivar",Male,1879,United Kingdom
14941,"Mantz, Werner",Male,1901,Germany
13085,"Manuel, Antonio",Male,1947,Portugal
1571,"Manzoni, Piero",Male,1933,Italy
1572,"Manzu, Giacomo",Male,1908,Italy
11413,"Mapplethorpe, Robert",Male,1946,United States
1573,"Mara, Tim",Male,1948,Ireland
1574,"Maraz, Adriana",Female,1931,Slovenia
1575,"Marchand, Jean",Male,1883,France
1576,"Marchant, Paul",Male,1948,
6852,"Marclay, Christian",Male,1955,United States
1577,"Marcoussis, Louis",Male,1878,Poland
1578,"Marden, Brice",Male,1938,United States
11145,Marepe,Male,1970, Brasil
1579,"Mariani, Carlo Maria",Male,1931,Italy
8402,"Mariën, Marcel",Male,1920,Belgium
1580,"Marin, John",Male,1870,United States
1581,"Marini, Marino",Male,1901,Italy
2533,"Marks, Henry Stacy",Male,1829,United Kingdom
1582,"Markson, Helena",Female,1934,United Kingdom
368,"Marlow, William",Male,1740,United Kingdom
2332,"Marquet, Albert",Male,1875,France
369,"Marshall, Benjamin",Male,1768,United Kingdom
8806,"Marshall, William",Male,1923,United Kingdom
370,"Marshall, William Calder",Male,1813,United Kingdom
2515,"Marsingall, A",,1800,
1583,"Martin, Agnes",Female,1912, Canada
15125,"Martin, Anne",Female,1936,United Kingdom
2746,"Martin, Barry",Male,1943,United Kingdom
2441,"Martin, Charles",Male,1812,
6591,"Martin, Daria",Female,1973,
2442,"Martin, Elias",Male,1739,Sweeden
1584,"Martin, Frank",Male,1921,United Kingdom
2581,"Martin, J., of Canterbury",,1800,
371,"Martin, John",Male,1789,United Kingdom
1585,"Martin, Kenneth",Male,1905,United Kingdom
1586,"Martin, Mary",Female,1907,United Kingdom
8897,"Martin, Simon",Male,1965,United Kingdom
11358,"Martinat Mendoza, Jose Carlos",Male,1974, Perú
372,"Martineau, Robert Braithwaite",Male,1826,United Kingdom
2338,"Martini, Arturo",Male,1889,Italy
14609,Marwan (Marwan Kassab Bachi),Male,1934, Suriyah
1587,"Marx, Enid",Female,1902,United Kingdom
2271,"Masi, Denis",Male,1942,United States
1588,"Mason, Arnold",Male,1885,United Kingdom
373,"Mason, George",Male,1818,United Kingdom
1589,"Mason, Raymond",Male,1922,United Kingdom
1590,"Masson, André",Male,1896,France
374,Master of the Giants,Male,1755,
2516,"Masters, E.",,1800,
1592,"Mathews, Denis",Male,1913,United Kingdom
1593,"Matisse, Henri",Male,1869,France
1591,"Matschinsky-Denninghof, Brigitte",Female,1923,Germany
1594,Matta,Male,1911, Chile
7732,"Matta-Clark, Gordon",Male,1943,United Kingdom
2745,"Matthiasdottir, Louisa",Female,1917, Ísland
1595,"Maufra, Maxime",Male,1861,France
1596,"Maundrell, Charles",Male,1860,United Kingdom
1597,"Maurer, Dora",Female,1937,Budapest
1598,"Mauve, Anton",Male,1838, Nederland
1599,"Maxwell, John",Male,1905,United Kingdom
2367,"May, Nicholas",Male,1962,United Kingdom
1600,"May, Phil",Male,1864,United Kingdom
5672,"Mayakovsky, Vladimir",,1893,
1601,"Mayor, Fred",Male,1865,United Kingdom
1602,"Maze, Paul",Male,1887,France
7491,"McCall, Anthony",Male,1946,United Kingdom
2766,"McCarthy, Paul",Male,1945,United States
1603,"McCartney, Linda",Female,1941,United States
1604,"McComb, Leonard",Male,1930,United Kingdom
7026,"McCullin, Don",Male,1935,United Kingdom
9572,"McElheny, Josiah",Male,1966,United States
1605,"McEvoy, Ambrose",Male,1878,United Kingdom
1606,"McEvoy, Mary",Female,1870,Ireland
1607,"McEwen, Rory",Male,1932,United Kingdom
5448,"McFadyen, Jock",Male,1950,United Kingdom
1608,"McFall, David B.",Male,1919,United Kingdom
2393,"McHale, John",Male,1922,
2335,"McKeever, Ian",Male,1946,United Kingdom
2194,"McKenna, Stephen",Male,1939,United Kingdom
8631,"McKenzie, Lucy",Female,1977,United Kingdom
1609,"McKinnon, Michael",Male,1940,
364,"McLachlan, Thomas Hope",Male,1845,
2787,"McLaughlin, John",Male,1898,United States
1610,"McLean, Bruce",Male,1944,United Kingdom
1611,"McLean, John",Male,1939,United Kingdom
1612,"McMillan, William",Male,1887,United Kingdom
2387,"McQueen, Steve",Male,1969,United Kingdom
366,"McTaggart, William",Male,1835,United Kingdom
1613,"McWilliam, F.E.",Male,1909,United Kingdom
1625,"Meštrovic, Ivan",Male,1883,Croatia
1614,"Mead, Dorothy",Female,1928,United Kingdom
1615,"Meadows, Bernard",Male,1915,United Kingdom
7084,"Meadows, Jason",Male,1972,United States
7213,"Medalla, David",Male,1942, Pilipinas
1616,"Medley, Robert",Male,1905,United Kingdom
1617,"Mednikoff, Reuben",Male,1906,United Kingdom
1618,"Mehring, Howard",Male,1931,United States
1619,"Meidner, Else",Female,1901,Germany
6633,"Meireles, Cildo",Male,1948, Brasil
9674,"Mekas, Jonas",Male,1922,Lativa
2646,"Melland, Sylvia",Female,1906,United Kingdom
1620,"Mellis, Margaret",Female,1914,China
11955,"Mellors, Nathaniel",Male,1974,United Kingdom
17135,"Melnikov, Dmitrii",,1899,
375,"Melville, Arthur",Male,1855,United Kingdom
11167,"Mendieta, Ana",Female,1948, Cuba
1621,"Meneeley, Ed",Male,1927,United States
1622,"Meninsky, Bernard",Male,1891,Ukraine
376,"Menpes, Mortimer",Male,1855, Australia
377,"Mercier, Philip",Male,1689,Germany
2538,"Merivale, Francis",,,
378,"Merritt, Anna Lea",Female,1844,United States
1623,"Merz, Mario",Male,1925,Italy
12525,"Merz, Marisa",Female,1931,Italy
1624,"Mesens, E.L.T.",Male,1903,Belgium
2670,"Messager, Annette",Female,1943,France
1626,"Methuen, Lord",Male,1886,United Kingdom
7196,"Metzger, Gustav",Male,1926,Germany
1627,"Metzinger, Jean",Male,1883,France
4547,"Meyer, Bill",Male,1942, Australia
6872,"Meyer, Klaus",Male,1918,Germany
9059,"Michael, Alan",Male,1967,United Kingdom
1628,"Michaux, Henri",Male,1899,Belgium
1629,"Michell, Keith",Male,1928,
2706,"Michelmore, Richard",Male,1928,
1630,"Middleditch, Edward",Male,1923,United Kingdom
5975,"Mikhailov, Boris",Male,1938,Ukraine
379,"Millais, Sir John Everett, Bt",Male,1829,United Kingdom
1631,"Millares, Manolo",Male,1926,Spain
1632,"Miller, Godfrey",Male,1893, New Zealand
12117,"Miller, Harland",Male,1964,United Kingdom
2195,"Miller, Jack",Male,1935,United Kingdom
2561,"Miller, James",Male,1773,
1633,"Milles, Carl",Male,1875,Sweeden
1634,"Millet, Francis Davis",Male,1846,United States
2624,"Millington, Professor",Male,1700,
1635,"Millington, Terence",Male,1942,United Kingdom
380,"Millner, William Edwards",Male,1849,
1636,"Milne, John",Male,1931,United Kingdom
1637,"Milne, Malcolm",Male,1887,United Kingdom
1638,"Milow, Keith",Male,1945,United Kingdom
2220,"Milroy, Lisa",Female,1959, Canada
1639,"Milton, Peter",Male,1930,United States
1640,"Minami, Keiko",Female,1911,Japan
1641,"Minaux, André",Male,1923,France
1642,"Minguzzi, Luciano",Male,1911,Italy
1643,"Mintchine, Abraham",Male,1898,Ukraine
1644,"Minton, John",Male,1917,United Kingdom
10038,"Mir, Aleksandra",Female,1967,Poland
1645,"Mirea, Joan",Female,1912,
1646,"Miró, Joan",Male,1893,Spain
2212,"Mistry, Dhruva",Male,1957,India
1647,"Mitchell, Denis",Male,1912,United Kingdom
6461,"Mitchell, Joan",Female,1925,United States
12049,"Mitidieri, Dario",Male,1959,Italy
2300,"Miyajima, Tatsuo",Male,1957,Japan
11249,"Model, Lisette",Female,1906,Austria
1648,"Modigliani, Amedeo",Male,1884,Italy
2669,"Moffatt, Tracey",Female,1960, Australia
13378,"Mofokeng, Santu",Male,1956, South Africa
13004,"Moholy, Lucia",Female,1894,The Czech Republic
1649,"Moholy-Nagy, László",Male,1895,Hungary
1650,"Moira, Gerald",Male,1867,United Kingdom
15353,"Molodkin, Andrei",Male,1966,Russia
8784,"Monahan, Matthew",Male,1972,United States
381,"Monamy, Peter",Male,1681,United Kingdom
1651,"Mondrian, Piet",Male,1872, Nederland
1652,"Monet, Claude",Male,1840,France
9245,"Monge, Priscilla",Female,1968,Costa Rica
8296,"Monk, Jonathan",Male,1969,United Kingdom
1653,"Monnington, Sir Thomas",Male,1902,United Kingdom
2517,"Monro, Dr Thomas",Male,1759,
2289,"Monro, Henry",Male,1791,United Kingdom
1654,"Monro, Nicholas",Male,1936,United Kingdom
18317,"Monteiro, Anjali",Female,,
1655,"Montpetit, Guy",Male,1938, Canada
2298,"Moody, Ronald",Male,1900,United Kingdom
1656,"Moon, Jeremy",Male,1934,United Kingdom
1657,"Moon, Michael",Male,1937,United Kingdom
5648,"Moor, Dmitrii",,1883,
2518,"Moore Park, Carton",Male,1877,
382,"Moore, Albert",Male,1841,United Kingdom
13715,"Moore, Gareth",Male,1975, Canada
383,"Moore, Henry",Male,1831,United Kingdom
1659,"Moore, Henry, OM, CH",Male,1898,United Kingdom
2283,"Moore, James",Male,1762,
13683,"Moore, Raymond",Male,1920,United Kingdom
2551,"Moore, T.",,1700,
11554,"Moran, Katy",Female,1975,United Kingdom
1660,"Morandi, Giorgio",Male,1890,Italy
2196,"Mordmüller, Rainer G",Male,1941,Germany
384,"More, Jacob",Male,1740,United Kingdom
1661,"Morellet, François",Male,1926,France
1662,"Moreton, Warwick",Male,1947,
2634,Morin,,,
2272,"Morison, Colin",Male,1732,United Kingdom
1663,"Morisot, Berthe",Female,1841,France
11595,"Moriyama, Daido",Male,1938,Japan
385,"Morland, George",Male,1763,United Kingdom
386,"Morland, Henry Robert",Male,1716,
1664,"Morley, Harry",Male,1881,United Kingdom
1665,"Morley, Malcolm",Male,1931,United Kingdom
1666,"Morrice, James Wilson",Male,1865, Canada
2773,"Morris, Desmond",Male,1928,United Kingdom
1668,"Morris, Michael",Male,1942,United Kingdom
1669,"Morris, Robert",Male,1931,United States
3099,"Morris, Sarah",Female,1967,United Kingdom
1667,"Morris, Sir Cedric, Bt",Male,1889,United Kingdom
388,"Morris, William",Male,1834,United Kingdom
389,"Mortimer, John Hamilton",Male,1740,United Kingdom
1670,"Morton, Alastair",Male,1910,United Kingdom
2715,"Mosley, Charles",Male,1744,
1671,"Moss, Marlow",Female,1889,United Kingdom
1673,"Motherwell, Robert",Male,1915,United States
2711,"Mottram, Charles",Male,1807,
1674,"Moynihan, Rodrigo",Male,1910,Spain
1675,"Mozley, Charles",Male,1915,United Kingdom
9571,"Mréjen, Valérie",Female,1969,France
13673,"Mroué, Rabih",Male,1967, Al-Lubnan
2401,"Mucha, Reinhard",Male,1950,Germany
2672,"Mueck, Ron",Male,1958, Australia
390,"Muhrman, Henry",Male,1854,United States
1676,"Muirhead, David",Male,1867,United Kingdom
6009,"Müller, Matthias",Male,1961,Germany
391,"Müller, William James",Male,1812,United Kingdom
2228,"Mullican, Matt",Male,1951,United States
392,"Mulready, William",Male,1786,Ireland
1677,"Muncaster, Claude",Male,1903,United Kingdom
